Unnamed: 0	clade_1	clade_2	clade_3	clade_4
g__Brevibacterium	0.0	0.0	0.0	0.0
g__Butyricicoccus	0.3924250175212337	0.4464859170068271	0.31981186950875745	0.5095012008269276
g__Butyricimonas	0.09615718592440681	0.11914147984872127	0.16771092734030274	0.0977468309252019
g__Butyrivibrio	0.583476844151385	0.08426093418121326	1.2545144403496171	0.3320257917971277
g__CAG-352	0.16496627910176392	0.06177964392565732	0.3064719669789699	0.2762168421196808
g__CAG-56	0.20983895170675387	0.17101201433157265	0.14924047838380783	0.3235602722940449
g__CAG-873	0.0773465866977919	0.0	0.04760617283688528	0.006779379752775507
g__Campylobacter	0.0	0.001535465523803164	0.00016859279925703522	0.0
g__CandidatusSoleaferrea	0.002655248591457283	6.998512816026585e-05	0.005249362793052353	0.0
g__CandidatusStoquefichus	0.0	0.0	0.0008309788931361149	0.0
g__Caproiciproducens	0.0	0.0	0.0	0.0
g__Catenibacterium	0.16612493641334064	0.0462552488693304	0.20446601926702793	0.1100139604188047
g__Catenisphaera	0.0	0.0	0.004455666837507375	0.0
g__Cellulosilyticum	0.00024179805872428554	0.0	0.0	0.00015177020430004023
g__Christensenella	0.0	0.00026270130241932396	0.0007604282468335443	0.0
g__ChristensenellaceaeR-7group	0.9078348202587359	0.9945401207085541	5.167971473701301	2.521110011255468
g__Citrobacter	0.01962395084465275	0.009485900251835017	0.018049626179864726	0.014731002888280696
g__Cloacibacillus	0.002675217896332582	0.0011798708317371782	0.07187126472994623	0.001948585760794816
g__Clostridioides	0.0	0.0	0.0	0.0
g__Clostridiuminnocuumgroup	0.0	0.020282417780975247	0.024163555960560378	0.0014283162760657753
g__Clostridiumsensustricto1	0.2029706388082646	0.22786467419655335	0.19566518653663645	0.2519215833299228
g__Colidextribacter	0.11283399770756818	0.3277083025804648	0.23301728567986693	0.17542512705164795
g__Collinsella	0.6245575029288347	0.5576233060125723	1.0387139156069987	0.8455911784921126
g__Comamonas	0.0	0.001205393581851176	0.006538222604738179	0.0
g__Companilactobacillus	0.0	0.00015415045701206196	0.0	0.0
g__Coprobacillus	0.0	0.00577624666181851	0.024274580053526618	0.010770736590535865
g__Coprobacter	0.017344647571490474	0.09467911890789625	0.04572097814697909	0.04412110693270333
g__Coprococcus	1.5533833704937656	0.7386672098297834	1.632385542384938	2.4248245542287625
g__CoriobacteriaceaeUCG-003	0.004066232845614029	0.0	0.018067098081140067	0.005297204425912886
g__Corynebacterium	0.0	0.000148459387449969	0.0	0.0
g__Cronobacter	0.0	0.0	0.0	0.0
g__DefluviitaleaceaeUCG-011	0.013195937181200051	0.02852358131603361	0.04561479345414057	0.02633800631246987
g__Desulfitibacter	0.0	0.0	0.0	0.0
g__Desulfovibrio	0.145828895466437	0.059275609160329576	0.32168902090801305	0.1286562436765481
g__dgA-11gutgroup	0.002059520131809289	0.0	0.0	0.0
g__Dialister	1.6054519024694849	1.2550613454687731	1.054289359124894	0.8449170561521994
g__Dielma	0.0004523366684252964	0.0019910578393110803	0.0029393577999902785	0.0015662372828453854
g__Dorea	0.629307659495496	0.6441179033696897	0.6962190841935698	0.7966674510065708
g__DTU089	0.004471946039439001	0.04358650393128567	0.030235522326912904	0.016347513828495128
g__Dysgonomonas	0.0	0.00036724758575846025	0.0	0.0
g__Eggerthella	0.001034330952352247	0.056176457508897285	0.018057802061765944	0.01951171975183055
g__Eisenbergiella	0.0019392553663668216	0.08440390158538214	0.07718350352111804	0.01016767179364545
g__Elusimicrobium	0.017230432246090385	0.0016621561792167006	0.0531432446010893	0.002959741292015509
g__Enhydrobacter	0.0	0.00038661836514558096	0.0	0.0
g__Enorma	0.0013431277826982265	0.013707451357691183	0.022732648682449275	0.0019996223549685185
g__Enterobacter	0.041303151421671375	0.0008937922177718441	0.011368003752806737	0.042993825468593774
g__Enterococcus	0.00546371137825499	0.010785921888222739	0.010569574121093921	0.018314499709906836
g__Enterorhabdus	0.02158571712426395	0.013353229234851837	0.09157221686731522	0.03156027012824397
g__Epulopiscium	0.0	0.0	0.0	0.00016774883302728477
g__Erysipelatoclostridium	0.005586809152632578	0.10589141748520083	0.022845381547363052	0.03273978087746582
g__ErysipelotrichaceaeUCG-003	0.2414208153434119	0.4834757451754097	0.24965948633425866	0.5339966839348982
g__ErysipelotrichaceaeUCG-006	0.0	0.0002587948299575183	0.0009957095979388217	0.0004552859195809891
g__Escherichia-Shigella	0.16184781922353378	0.5232654107834327	0.6594396925423925	0.3087054063114085
g__Eubacterium	0.0	8.590370432632218e-05	0.0009606397403131967	0.0009792768693171342
g__Eubacteriumbrachygroup	0.003023834018078256	0.0032708709450933993	0.02890699703832668	0.008298374607864693
g__Eubacteriumeligensgroup	0.6164524523900681	1.0367756889037192	0.7804513843260943	1.3542215579354253
g__Eubacteriumfissicatenagroup	0.001271305204895771	0.004016939072826884	0.0030009181887367216	0.0017448107091165537
g__Eubacteriumhalliigroup	0.4467491352206868	0.6551206036764511	0.45517882418021094	0.8076105617290288
g__Eubacteriumnodatumgroup	0.0005041687553657964	0.005087084638088405	0.005349327033276814	0.0036592712508147413
g__Eubacteriumruminantiumgroup	0.771857886538357	0.13705269984207974	0.5046114650854471	0.5117579398148109
g__Eubacteriumsiraeumgroup	0.39063698301495114	0.6666140098684923	1.0165228987841266	0.9158814358386388
g__Eubacteriumventriosumgroup	0.10512708488800127	0.14531907121909102	0.1422950965844456	0.20707389491361494
g__Eubacteriumxylanophilumgroup	0.15431400771776663	0.27894575681114475	0.30951989275400565	0.555550485541152
g__Ezakiella	0.0	8.003470304724119e-05	0.000289016227297775	0.0
g__Faecalibacterium	6.206242985424202	7.231174521908149	5.638869691595582	9.409260030483482
g__Faecalitalea	0.0	0.02735237431891519	0.009030620599878704	0.0028633171196589635
g__FamilyXIIIAD3011group	0.04688902466087335	0.05408530176233337	0.16457586957321343	0.0381188387046771
g__FamilyXIIIUCG-001	0.026758353397818572	0.03715949964995805	0.05538772471529387	0.05448704237374136
g__Fastidiosipila	0.0	0.0	0.0008034245166598103	0.0
g__Fenollaria	0.0	0.0011187009897245617	0.0012182855560998137	0.0
g__Finegoldia	0.0	0.00019549966871692498	0.0	0.0001763934805680272
g__Flavonifractor	0.09520496053261919	0.42390738397138866	0.2547188694695515	0.1648694318042423
g__Flexilinea	0.0	0.0	0.0	0.0
g__Fournierella	0.052778364514205416	0.008766128014400468	0.05970010448480654	0.03833528865561846
g__Frisingicoccus	0.0008606452806569012	0.04210347651447675	0.02931529347616846	0.020247272305561004
g__Fusicatenibacter	0.5346866762603271	1.2151781975302418	0.8158232440967311	1.4133991711970029
g__Fusobacterium	0.01655924268544681	0.07534110394433106	0.012953639618636019	0.003618975831151587
g__Gardnerella	0.0	0.0	0.0	0.0
g__GCA-900066575	0.04317674058501911	0.04464277002206695	0.04284097657525533	0.07129799503628764
g__Gemella	0.0	3.0534192646938735e-05	0.00032564561569351365	7.217027566158478e-05
g__Gordonibacter	0.000729246621094141	0.014624088068210306	0.012510150731112134	0.00929603079637477
g__GOTU1	0.0	0.0023643243490495056	0.0	0.00011557957144944168
g__GOTU10	0.0	0.0	0.0009519498047445182	0.0008548783158117392
g__GOTU100	0.0	0.0	0.0	0.0
g__GOTU101	0.0017993119431129517	0.0	0.0	0.0
g__GOTU102	0.0	0.0	0.0	0.0
g__GOTU103	0.0	0.0	0.0	0.00011377318697550544
g__GOTU104	0.0	0.0	0.0	0.0
g__GOTU105	0.0	0.0	0.0	0.0
g__GOTU106	0.0	0.0	0.0	0.0
g__GOTU107	0.0	0.0	0.0	0.0
g__GOTU108	0.0	0.00010801002333016514	0.0	0.0
g__GOTU109	0.0	0.0	0.0	0.00010153608871817282
g__GOTU11	0.0006850321242008916	0.0008592305418651479	0.0478051812788941	0.037474312747130256
g__GOTU110	0.0	0.0	0.0005319148936170216	0.0
g__GOTU111	0.0	0.0	0.0	0.0
g__GOTU112	0.0	0.0	0.00023235669168683522	0.00033048059478505803
g__GOTU113	0.0005200797940714758	0.0	0.0013924262936485976	0.0
g__GOTU114	0.0	0.0	0.0003020636991928852	9.753300029064819e-05
g__GOTU115	0.009243141849584257	0.011039438539156853	0.042570577129977645	0.01177461151409201
g__GOTU116	0.0	0.0	0.0	0.0
g__GOTU117	0.0	0.000294972323168306	0.0011717582928004557	0.0
g__GOTU118	0.0	0.0005688751946817324	0.0031350567331953406	0.000764433172802366
g__GOTU119	0.0	0.0	0.0	0.0
g__GOTU12	0.0	0.0	0.0	0.0028234205604202936
g__GOTU120	0.0	0.0025283740528187658	0.0	0.0
g__GOTU121	0.0	0.0	0.0	0.0
g__GOTU122	0.011556096108682344	0.0049090135386050966	0.10061560393412289	0.021251873456550822
g__GOTU123	0.0	0.0	0.0	0.0
g__GOTU124	0.0	0.0	0.0	9.78711076660482e-05
g__GOTU125	0.0018766473009583446	0.0	0.011529637301409225	0.001811995110611754
g__GOTU126	0.0	0.00019299132696976585	0.002078211371960684	0.0014109465031529346
g__GOTU127	0.0	0.00038035936352665846	0.0	0.0
g__GOTU128	0.0	0.0	0.014182833173345738	0.0
g__GOTU129	0.0	0.0	0.0	0.0
g__GOTU13	0.26461996774920765	0.0	0.02156214713770059	0.034319249988259276
g__GOTU130	0.015349594748394575	0.018743719749914654	0.02532673605623577	0.012229257236997915
g__GOTU131	0.023710551000900616	0.04579254246444361	0.0955043025150185	0.06305428969021921
g__GOTU132	0.0	0.0	0.003626089715503045	0.0010567164447562137
g__GOTU133	0.0003044230053334915	0.00043949782614158945	0.000962846183869967	0.000700239221743687
g__GOTU134	0.06941540033648645	0.16943838959968552	0.19715261909912965	0.15136746418665512
g__GOTU135	0.0	6.0908610284784155e-05	0.00011617834584341704	0.00035654742203868224
g__GOTU136	0.0	0.047047031420829895	0.0	0.012566517506198225
g__GOTU137	0.15107441331419988	0.09756747402861386	0.4449298386963994	0.16396440205378598
g__GOTU138	0.007715304065679479	0.004436726247780561	0.016733865676478145	0.006730914569725958
g__GOTU139	0.008571402702076887	0.0031810314875502484	0.019224165525532393	0.007146737174213728
g__GOTU14	0.0	0.0	0.002137214514892375	0.0007258213282485652
g__GOTU140	0.033027160412833496	0.014860862275211733	0.005962795636201284	0.05084723216624891
g__GOTU141	0.005894475836418965	0.07182180111263504	0.09303522736667044	0.04942707334060037
g__GOTU142	0.0013937043746810205	0.001572498351550842	0.011805248354257449	0.0018890510793940383
g__GOTU143	0.00020723616892856265	0.001732111473860004	0.0003950063758676205	2.66994963674e-05
g__GOTU144	0.0	0.0004673063470550137	0.0	0.0007963051441312319
g__GOTU145	0.00014532353232678431	0.00015813117595364154	0.00042639676763056475	3.5755883854162316e-05
g__GOTU146	0.0	0.0024682214651641676	0.0008904895713776863	0.0009666500620480573
g__GOTU147	0.0	0.0010463602359193555	0.006337959502063909	0.0
g__GOTU148	0.0009745332473485483	0.0052229436038356775	0.00832522473892202	0.0016618801485838617
g__GOTU149	0.0	0.0054271302375772795	0.028412849036181086	0.0031965628474597135
g__GOTU15	0.0	0.001658340313213458	0.0	0.007169005656210217
g__GOTU150	0.0	0.0	0.0	0.0
g__GOTU151	0.0	0.02072694366452972	0.0	0.03128336991445464
g__GOTU152	0.0	0.0008645654246485348	0.0005576560600484046	0.0003707173851907714
g__GOTU153	0.0	9.888583353637888e-05	0.0	6.147695755806486e-05
g__GOTU154	0.0	0.0	0.0	0.0
g__GOTU155	0.0022646362675388674	0.028972438841509882	0.010076966424207719	0.008513213188613176
g__GOTU156	0.017308481656247654	0.033013574295780564	0.033009999766768515	0.0327664218140249
g__GOTU157	0.011512044656265144	0.02389033655917513	0.03546912979300175	0.02454499635134042
g__GOTU158	0.0175833988303515	0.0015522306655446272	0.011717725746192858	0.00701847977244269
g__GOTU159	0.0033358319465120675	0.005058543437967802	0.010435861158473364	0.004868248764908561
g__GOTU16	0.0	0.0	0.0	0.0005084601203246269
g__GOTU160	0.0001974789832992024	0.002450146490158854	0.0008045558754526159	0.00021016879311325074
g__GOTU161	0.0027080920898352712	0.0009497524020307723	0.004055472834958696	0.002816893349050972
g__GOTU162	0.030758171365131422	0.06326308410962302	0.026412084061697958	0.044031657903849004
g__GOTU163	0.019428958329131538	0.0023172997233916444	0.0159395375114728	0.003264006066543707
g__GOTU164	0.0	0.0	0.0003749314411079114	0.0
g__GOTU165	0.0	0.0	0.0	5.4353261413097826e-05
g__GOTU166	0.0002735261798248385	0.008418615515307894	0.0	0.001355361050370874
g__GOTU167	0.009713743631192477	0.049600084071282594	0.036376128816929726	0.03634427222635293
g__GOTU168	0.0	0.0	0.0	0.0
g__GOTU169	0.0	0.0	0.0044137917587183184	0.0
g__GOTU17	0.0	0.0	0.02327345993393567	0.024380365778000568
g__GOTU170	0.008005367815976007	0.0	0.009704638185357169	0.005425562578716876
g__GOTU171	0.0	0.001627775140237721	0.0005746907663306126	0.00011849336030919312
g__GOTU172	0.00033938749951930604	0.0	0.0	4.9893806023260144e-05
g__GOTU173	0.0	0.0	0.0	0.0
g__GOTU174	0.0010686446831138325	0.0021869943085556245	0.00037450137915614204	0.000323750399801567
g__GOTU175	0.00016403257686976627	0.0005711505543990365	0.0	0.0004473490807144667
g__GOTU176	0.0	0.0	0.00013941401501210116	0.0
g__GOTU177	0.0004121294647015229	0.0020086593135596152	0.0016517971659838762	0.002763836758832281
g__GOTU178	0.0007199506024367639	0.0010658517443728084	0.001512953061376375	0.0001919379539547743
g__GOTU179	0.0005101563629252361	0.0007797982804782517	0.004713293004740974	0.0020192236437823483
g__GOTU18	0.0	0.0	0.0	0.002911546951518562
g__GOTU180	9.633929930500724e-05	0.0004977245004970443	0.002640642609032216	5.634317954542971e-05
g__GOTU181	0.0	0.0022557286748229152	0.0	3.907104679148551e-05
g__GOTU182	0.0002609340045715639	0.0	0.0	0.0
g__GOTU183	0.0	0.0	0.0	0.0
g__GOTU184	0.0	0.0	0.0	2.1931602175474277e-05
g__GOTU185	0.0	0.0017736149051645164	0.0010680699849716273	0.0013301934756916854
g__GOTU186	0.0011197205177587675	0.0004282832126809869	0.009064698587680949	0.0018097801124974684
g__GOTU187	0.0	0.0	0.0	0.0
g__GOTU188	0.0012729781651510963	0.0	0.005824390981396682	0.002625639112387555
g__GOTU189	0.0003381745434764434	0.0015650794451562266	0.0005808917292170875	0.0003614629133154094
g__GOTU19	0.0	0.0	0.0	0.005304878313918333
g__GOTU190	0.0	0.002332736010349862	0.004254561285471171	0.0012448912671209156
g__GOTU191	0.0005775655433566337	0.000103190164470425	0.0	9.81806652987779e-05
g__GOTU192	0.0	0.0006326195795361134	0.0	0.0003460034472589609
g__GOTU193	0.00034091210855215665	0.00019699739763024822	0.0004759749023722591	0.00019957522409304023
g__GOTU194	0.0	6.411082453572535e-05	0.0	0.0
g__GOTU195	0.0	0.0	0.001995793692741364	0.00020876289379142792
g__GOTU196	0.0	0.0009694491117638927	0.0004224897583556386	0.0004773723801081982
g__GOTU197	0.0	4.104594929840176e-05	0.0009222661396574443	0.0
g__GOTU198	0.0	0.0	0.0	0.0
g__GOTU199	0.0	0.0	0.0	4.6724118642950006e-05
g__GOTU2	0.0006744230310968964	0.0	0.002866609729866511	0.0023551211219634705
g__GOTU20	0.0	0.007151224562072641	0.0	0.01925825490240871
g__GOTU200	8.634840372023374e-05	7.422078382343169e-05	0.0005319148936170216	0.0003030385977865946
g__GOTU201	0.0	0.0	0.0308027079303675	0.024862820882999365
g__GOTU202	0.0	0.0	0.0	0.0
g__GOTU203	0.0	0.0	0.0	0.011397982698017877
g__GOTU204	0.0	0.0	0.0	0.0
g__GOTU205	0.0	0.001153039617416331	0.0	0.0
g__GOTU206	0.0	0.0009481297989927358	0.0052912751010816255	0.0016320922260017344
g__GOTU207	0.004922364569248532	0.0026898073835564676	0.013784353424106898	0.0068408977193875975
g__GOTU208	0.0	0.00039848566588227046	0.0	0.0006171551671582443
g__GOTU209	0.0	0.00028026415681519474	0.0	0.0
g__GOTU21	0.0002866655032824988	0.01205272929809222	0.09384673204687789	0.03386906413963768
g__GOTU210	0.0	4.257813684204437e-05	0.0	0.0
g__GOTU211	0.0	0.0	0.0	0.0
g__GOTU212	0.0	0.0	0.0	0.0
g__GOTU213	0.0	0.00046571502351700357	0.0	0.0
g__GOTU214	0.020204506720888197	0.02422921977076822	0.020803819100211892	0.01438179445700051
g__GOTU215	0.0	0.0	0.0	0.0015326821548074605
g__GOTU216	0.0	0.0024409885189697446	0.006716290594617144	0.0073900670793433
g__GOTU217	0.0007466295696138144	0.0035607192471111956	0.0069490425464744454	0.003756560029201135
g__GOTU218	0.005798314943900704	0.014859421090515157	0.046128812958773496	0.018683502381818283
g__GOTU219	0.0	0.0015146382361119416	0.0012470693869406932	0.00025842028495868803
g__GOTU22	0.0	0.0	0.0	0.0
g__GOTU220	0.0	0.0	0.0032244405263836956	0.0
g__GOTU221	0.0001433327516412494	0.0	0.0	0.00010043952335419782
g__GOTU222	0.0	0.0	0.0	0.0
g__GOTU223	0.0	0.0036646196110886784	0.0017036931735490044	0.0008511478449557421
g__GOTU224	0.2222358438337164	0.33333345635612616	0.4717111470290647	0.32156011917449034
g__GOTU225	0.0	0.0015704996305543177	0.005352297292245154	0.0011913479172161756
g__GOTU226	0.06641322929288117	0.013064802163897708	0.038707182118587605	0.029893058621110483
g__GOTU227	0.0007333403715667313	0.001257306282812791	0.011820220989436227	0.0005974205437119353
g__GOTU228	0.0	0.0021809906826967336	0.0003399459108284102	2.6317922610569203e-05
g__GOTU229	0.1634750404112966	0.10391939588744713	0.2672365179283104	0.1954837361087121
g__GOTU23	0.0	0.0	0.0	0.0
g__GOTU230	0.0	0.0	0.0	0.0
g__GOTU231	0.09125175870881416	0.08357615129070849	0.27712521726446054	0.22027662197648193
g__GOTU232	0.5022076699776137	0.1333985884736855	1.2222294140684982	0.2531265528496255
g__GOTU233	0.0	0.007104163692657186	0.014117400387070034	0.005026365688716925
g__GOTU234	0.0	0.0	0.001124573475782776	3.509056348075906e-05
g__GOTU235	0.04574934222796651	0.00631906449361452	0.14248547564907665	0.00020414793609353007
g__GOTU236	0.0	0.00017408780667575843	0.0	0.0007856467377379751
g__GOTU237	0.0003949579665984048	0.00033546575479555105	0.0	0.00010264959124932753
g__GOTU238	0.0	0.00010872646050023662	0.00015108707147929319	0.0
g__GOTU239	0.0018956814102656506	0.09280025109342376	0.05400549746119325	0.017472891982161707
g__GOTU24	0.0	0.0001433829486129852	0.0	0.0
g__GOTU240	0.0	0.0	0.0	0.00293004126918733
g__GOTU241	0.0	0.0	0.0	0.0
g__GOTU242	0.0	0.00024533731458602464	0.00046312877449951247	0.00013606941717386558
g__GOTU243	0.0	0.0	0.0006749460043196545	0.0
g__GOTU244	0.07759982905771164	0.003070155090590042	0.142800820682798	0.006141569862569971
g__GOTU245	0.01907143289160908	0.0028062081796111876	0.015383601337297898	0.006535000939604226
g__GOTU246	0.0009731150055088952	0.0016193107687277812	0.006379965333787377	0.0030644952982156275
g__GOTU247	0.0	0.0	0.0	0.0
g__GOTU248	0.0	0.0	0.0	0.0
g__GOTU249	0.0010089205390998747	0.00014253265708239087	0.0006175050326660159	0.0005878619401218302
g__GOTU25	0.0	0.0	0.0	0.0
g__GOTU250	0.0987774312741964	0.06739078814571142	0.24874207902875653	0.170088141530855
g__GOTU251	0.0	0.0	0.0	0.0
g__GOTU252	0.0	0.0	0.0	0.0
g__GOTU253	0.0	0.0	0.0	0.0
g__GOTU254	0.0	0.0	0.0	0.0
g__GOTU255	0.0	0.0016637966711140002	0.0	0.0002795813883788083
g__GOTU256	0.0	0.0002049175986231271	0.001880548751536884	0.0013523351437306579
g__GOTU257	0.0	0.0	0.0	0.0
g__GOTU258	0.0	5.645907642887747e-05	0.0060408369735964855	0.0028947731532337224
g__GOTU259	0.0	0.0	0.0	0.0
g__GOTU26	0.4452392659426222	0.14764544342799432	0.26178500526054155	0.23693530516632347
g__GOTU260	0.013031890296706747	0.0	0.0	0.0
g__GOTU261	0.006603129090313316	0.007257614756192603	0.004577616872581177	0.006415111477151143
g__GOTU262	0.0	0.0	0.0	0.0
g__GOTU263	0.0	0.0	0.0011121856866537717	0.0
g__GOTU264	0.004476858971558701	0.0030001189938821636	0.0049094070907862615	0.004936397842645255
g__GOTU265	0.0	0.0	0.00040732312672093975	0.0
g__GOTU266	0.00031110940058975663	0.0008255140715131556	0.0029225806667270717	0.0008008095524321275
g__GOTU267	0.0	0.0	0.001948449590825591	0.00020025360116050978
g__GOTU268	0.0	0.0	0.0	0.0
g__GOTU269	0.0	0.0	0.0	0.00011562547213734455
g__GOTU27	0.0	0.0	0.0	0.0
g__GOTU270	0.0	0.0	0.0	0.0
g__GOTU271	0.0	0.0	0.0	0.0
g__GOTU272	0.0	0.0	0.0	0.0
g__GOTU273	0.011152469918485512	0.008615234040344139	0.015263585449288998	0.004040421165534864
g__GOTU274	0.0007645858572868242	0.0021202089255921383	0.01097492200547401	0.0016033360979450227
g__GOTU275	0.007461788639512464	0.007303742230798101	0.07901391457773049	0.01654280929973598
g__GOTU276	0.0	0.0	0.0001923757637317818	0.0
g__GOTU277	0.0005744072834843542	0.0	0.0012431049114246364	0.0
g__GOTU278	0.02834748978497109	0.0007862019120658462	0.11134932886536625	0.003471633694861074
g__GOTU279	0.02034429229406545	0.01273335461039543	0.04796675018673199	0.027602840942786165
g__GOTU28	0.0	0.0	0.002210042432814705	0.0
g__GOTU280	0.011335059345823996	0.0035990369365725447	0.019391484823580826	0.004493338818207013
g__GOTU281	0.0	0.0	0.0	0.0
g__GOTU282	0.0	0.0	0.0	0.00039493263213681524
g__GOTU283	0.0024787271760660676	0.0022119320753792174	0.031452744066903224	0.0042620440800384286
g__GOTU284	0.03581192594071543	0.007783975312013841	0.03436515552864078	0.019498711568468368
g__GOTU285	0.0078065524613894	0.000712200525413372	0.007719036328900784	0.003049377643051187
g__GOTU286	0.0007493589234409964	0.0007265105529971612	0.053510989335136976	0.00304805876161458
g__GOTU287	0.0	0.00044034855665375	0.0028101344691616827	0.0018096129797131393
g__GOTU288	0.009854314312964884	0.00034528453684522464	0.018073166098653594	0.004808574256367671
g__GOTU289	0.0014485714198684046	0.0074653092299176065	0.0740281554412738	0.009196502957021447
g__GOTU29	0.0	0.0	0.0	0.00013727318351887171
g__GOTU290	0.03464797084017491	0.0005799181837781198	0.021839545344436537	0.0002618331110661145
g__GOTU291	0.005429725315292681	0.01533049387302796	0.06152952226047044	0.01999195757344065
g__GOTU292	0.0	0.0	0.0022509381910380227	0.0
g__GOTU293	0.0076965953609949124	0.007316156160660785	0.06125343735897288	0.007292755392687721
g__GOTU294	0.024446037935220575	0.009486638981725184	0.05030964152763385	0.02650592423412447
g__GOTU295	0.02359153538622664	0.009733047770584815	0.09354061139237108	0.030161011752395522
g__GOTU296	0.00014450894895751205	0.0011020011937214191	0.0020007869515905365	0.0005891363261458695
g__GOTU297	0.0029023978058488977	0.0	0.018123635945521587	0.0021929751102389688
g__GOTU298	0.013715420220882046	0.0005544692334549205	0.05894066512187241	0.00928373653568883
g__GOTU299	0.010433334225860446	0.0	0.0	0.0
g__GOTU3	0.0	6.726896608137288e-05	0.0003505996656681591	0.0
g__GOTU30	0.032823127119195626	0.15828156547406172	0.0006963012477718363	0.14194102428419222
g__GOTU300	0.0	0.0017554437518887325	0.004183874271139602	0.0017154974765895906
g__GOTU301	0.0	0.0	0.0	6.524740511069891e-05
g__GOTU302	0.0	0.0	0.0	0.0
g__GOTU303	0.0007493589234409964	6.909815392765423e-05	0.0012167636333685226	0.0008892849654154062
g__GOTU304	0.0	0.0005116925150983416	0.0003724373445790307	0.0
g__GOTU305	0.002252914534484664	0.0016334826994160246	0.02682631019230155	0.0012079159219816496
g__GOTU306	0.0	0.0	0.0	0.0
g__GOTU307	0.0	0.00015163604261910177	0.0	0.0
g__GOTU308	0.035550213170657916	0.009203874909810986	0.029347310498145807	0.0014854236033790653
g__GOTU309	0.0	0.0	0.0	0.0
g__GOTU31	0.0	0.0007837886042013874	0.007847584546870444	0.0
g__GOTU310	0.0	0.0	0.0037342673295133137	0.0
g__GOTU311	0.0	0.00011688438146094016	0.00024745996097831364	0.0004415059416825728
g__GOTU312	0.0	0.002012657226053472	0.003564976404153704	0.0
g__GOTU313	0.0	0.0	0.0	0.0
g__GOTU314	0.0	0.0	0.0	0.0007869165014142028
g__GOTU315	0.0	0.0	0.0	0.0
g__GOTU316	0.0029388036364599167	0.0	0.00242622837154914	0.00014049589430855145
g__GOTU317	0.0	0.0	0.0028706543581065794	0.0
g__GOTU318	0.0	0.0	0.009036306726857443	0.0
g__GOTU319	0.0	0.0	0.0	0.0
g__GOTU32	0.0	0.035870039803715274	0.0	0.002824646849685261
g__GOTU320	0.0	0.0	0.0013462904737430795	0.0
g__GOTU321	0.000655664136774453	0.0	0.003463096494971954	0.0
g__GOTU322	0.0034202277335912044	0.0	0.0024883522831411617	0.0006289587012166635
